Date,Activations,Unique Summits,Summits
2006-02-12,1,1,GM/WS-200
2006-02-14,2,2,"GM/SI-058, GM/WS-093"
2006-02-17,4,4,"GM/CS-067, GM/CS-090, GM/WS-036, GM/WS-060"
2006-02-18,7,7,"GM/ES-041, GM/SS-020, GM/SS-034, GM/SS-095, GM/SS-167, GM/WS-203, GM/WS-274"
2006-02-19,3,3,"GM/ES-012, GM/WS-176, GM/WS-258"
2006-02-21,3,3,"GM/CS-089, GM/SS-056, GM/SS-123"
2006-02-24,1,1,GM/WS-293
2006-02-25,4,4,"GM/CS-015, GM/ES-035, GM/ES-043, GM/WS-280"
2006-02-26,1,1,GM/WS-285
2006-03-02,2,2,"GM/WS-189, GM/WS-243"
2006-03-03,2,2,"GM/WS-173, GM/WS-261"
2006-03-04,2,2,"GM/SS-065, GM/WS-234"
2006-03-05,1,1,GM/WS-069
2006-03-06,1,1,GM/WS-197
2006-03-09,2,2,"GM/CS-079, GM/CS-101"
2006-03-10,1,1,GM/WS-276
2006-03-11,2,2,"GM/SS-267, GM/WS-207"
2006-03-16,1,1,GM/SI-056
2006-03-17,1,1,GM/WS-193
2006-03-18,1,1,GM/WS-180
2006-03-19,4,4,"GM/ES-019, GM/SI-187, GM/WS-308, GM/WS-315"
2006-03-20,1,1,GM/CS-093
2006-03-23,1,1,GM/WS-078
2006-03-25,1,1,GM/ES-031
2006-04-01,2,2,"GM/NS-050, GM/WS-311"
2006-04-02,6,4,"GM/ES-042, GM/SS-128, GM/SS-143, GM/WS-283"
2006-04-03,3,2,"GM/SS-125, GM/WS-339"
2006-04-04,3,2,"GM/SS-064, GM/WS-112"
2006-04-05,4,2,"GM/SS-049, GM/SS-077"
2006-04-07,2,1,GM/SS-145
2006-04-08,1,1,GM/CS-050
2006-04-09,3,3,"GM/ES-050, GM/SS-060, GM/WS-001"
2006-04-10,2,2,"GM/NS-005, GM/WS-312"
2006-04-14,2,2,"GM/SS-066, GM/WS-281"
2006-04-15,2,2,"GM/ES-018, GM/WS-125"
2006-04-18,2,2,"GM/SI-026, GM/WS-338"
2006-04-19,5,5,"GM/SI-143, GM/SI-173, GM/SS-133, GM/WS-040, GM/WS-336"
2006-04-20,1,1,GM/WS-309
2006-04-21,4,4,"GM/CS-061, GM/CS-084, GM/WS-213, GM/WS-257"
2006-04-23,4,4,"GM/ES-042, GM/SS-165, GM/WS-205, GM/WS-251"
2006-04-28,1,1,GM/WS-223
2006-04-29,6,6,"GM/CS-030, GM/CS-077, GM/ES-009, GM/WS-007, GM/WS-127, GM/WS-183"
2006-04-30,4,4,"GM/CS-073, GM/CS-085, GM/ES-005, GM/SI-143"
2006-05-01,1,1,GM/ES-002
2006-05-02,1,1,GM/ES-001
2006-05-03,2,2,"GM/ES-025, GM/ES-066"
2006-05-04,1,1,GM/WS-343
2006-05-06,7,7,"GM/CS-015, GM/SS-018, GM/SS-023, GM/SS-031, GM/SS-218, GM/WS-147, GM/WS-166"
2006-05-08,2,2,"GM/SS-225, GM/WS-016"
2006-05-09,4,4,"GM/ES-005, GM/SS-182, GM/WS-323, GM/WS-335"
2006-05-10,3,3,"GM/SS-184, GM/WS-037, GM/WS-058"
2006-05-11,5,5,"GM/SI-059, GM/SS-253, GM/WS-001, GM/WS-003, GM/WS-108"
2006-05-13,7,7,"GM/CS-004, GM/CS-026, GM/SS-040, GM/SS-046, GM/WS-002, GM/WS-079, GM/WS-096"
2006-05-14,5,4,"GM/CS-005, GM/SI-162, GM/SS-014, GM/WS-305"
2006-05-15,2,2,"GM/SI-181, GM/SS-211"
2006-05-17,1,1,GM/SS-208
2006-05-20,3,3,"GM/ES-012, GM/ES-022, GM/SS-069"
2006-05-22,2,2,"GM/NS-038, GM/NS-046"
2006-05-24,1,1,GM/SS-087
2006-05-25,1,1,GM/SS-261
2006-05-26,1,1,GM/SS-250
2006-05-27,2,2,"GM/SI-006, GM/SS-229"
2006-05-28,5,3,"GM/SI-058, GM/SI-093, GM/SS-092"
2006-05-30,4,3,"GM/SI-006, GM/SS-178, GM/WS-155"
2006-06-01,2,1,GM/SI-027
2006-06-03,1,1,GM/ES-007
2006-06-04,1,1,GM/WS-337
2006-06-05,2,2,"GM/SS-125, GM/WS-021"
2006-06-06,3,3,"GM/SS-001, GM/SS-002, GM/WS-178"
2006-06-07,2,2,"GM/WS-017, GM/WS-019"
2006-06-08,1,1,GM/WS-328
2006-06-09,1,1,GM/WS-001
2006-06-10,4,4,"GM/ES-013, GM/SS-210, GM/SS-244, GM/WS-343"
2006-06-17,3,3,"GM/CS-014, GM/CS-038, GM/WS-001"
2006-06-18,4,3,"GM/ES-039, GM/SS-265, GM/SS-274"
2006-06-19,5,3,"GM/SS-011, GM/SS-224, GM/SS-228"
2006-06-20,2,1,GM/SS-241
2006-06-21,2,1,GM/SS-130
2006-06-22,2,1,GM/SS-112
2006-06-23,2,1,GM/SS-072
2006-06-25,3,3,"GM/WS-015, GM/WS-042, GM/WS-057"
2006-06-27,1,1,GM/WS-336
2006-07-01,1,1,GM/SS-006
2006-07-02,2,2,"GM/SS-219, GM/WS-002"
2006-07-03,1,1,GM/NS-138
2006-07-06,2,1,GM/SS-143
2006-07-08,3,3,"GM/ES-001, GM/ES-005, GM/SS-150"
2006-07-09,1,1,GM/SI-121
2006-07-12,1,1,GM/SS-016
2006-07-16,2,2,"GM/ES-035, GM/WS-007"
2006-07-20,1,1,GM/SI-100
2006-07-22,2,2,"GM/ES-008, GM/ES-019"
2006-07-23,5,3,"GM/SS-171, GM/WS-001, GM/WS-003"
2006-07-24,1,1,GM/CS-017
2006-07-25,1,1,GM/CS-015
2006-07-26,1,1,GM/SS-249
2006-07-27,5,5,"GM/CS-001, GM/CS-004, GM/SS-029, GM/SS-077, GM/SS-281"
2006-07-28,4,4,"GM/ES-010, GM/ES-017, GM/SS-030, GM/SS-037"
2006-07-29,4,3,"GM/ES-086, GM/SS-056, GM/SS-123"
2006-07-30,2,2,"GM/SS-187, GM/WS-310"
2006-08-05,2,1,GM/ES-080
2006-08-06,1,1,GM/CS-010
2006-08-12,4,4,"GM/CS-096, GM/SS-211, GM/SS-212, GM/SS-263"
2006-08-13,3,3,"GM/SS-073, GM/SS-096, GM/SS-159"
2006-08-14,8,3,"GM/SS-211, GM/SS-253, GM/SS-263"
2006-08-15,1,1,GM/SI-057
2006-08-19,1,1,GM/ES-023
2006-08-20,1,1,GM/WS-294
2006-08-26,2,2,"GM/NS-007, GM/WS-202"
2006-08-29,1,1,GM/CS-065
2006-08-30,1,1,GM/WS-199
2006-09-03,2,2,"GM/SI-003, GM/WS-299"
2006-09-07,3,3,"GM/SS-006, GM/SS-016, GM/SS-020"
2006-09-08,5,5,"GM/CS-022, GM/CS-028, GM/CS-078, GM/ES-086, GM/SS-004"
2006-09-09,1,1,GM/SS-059
2006-09-10,1,1,GM/WS-181
2006-09-15,3,3,"GM/SS-118, GM/SS-136, GM/SS-150"
2006-09-16,5,4,"GM/ES-078, GM/SS-146, GM/SS-161, GM/SS-174"
2006-09-22,2,1,GM/ES-077
2006-09-24,1,1,GM/WS-306
2006-09-26,1,1,GM/SI-003
2006-09-30,4,4,"GM/CS-039, GM/CS-069, GM/SS-155, GM/WS-020"
2006-10-01,1,1,GM/SS-274
2006-10-08,7,4,"GM/ES-008, GM/ES-019, GM/ES-071, GM/SS-232"
2006-10-09,1,1,GM/SS-065
2006-10-12,1,1,GM/SS-191
2006-10-13,3,3,"GM/SS-064, GM/SS-126, GM/SS-130"
2006-10-15,5,5,"GM/SS-064, GM/SS-272, GM/WS-128, GM/WS-134, GM/WS-164"
2006-10-20,1,1,GM/SS-013
2006-10-22,3,3,"GM/SS-179, GM/WS-152, GM/WS-186"
2006-10-29,2,2,"GM/SS-254, GM/WS-195"
2006-11-04,1,1,GM/ES-014
2006-11-05,1,1,GM/SS-007
2006-11-18,1,1,GM/ES-038
2006-11-26,1,1,GM/SS-256
2006-11-29,1,1,GM/SS-171
2006-12-06,1,1,GM/SI-042
2006-12-08,2,2,"GM/SS-262, GM/SS-277"
2006-12-09,2,2,"GM/SS-125, GM/SS-260"
2006-12-15,3,2,"GM/ES-061, GM/SS-064"
2006-12-16,3,3,"GM/ES-049, GM/ES-053, GM/SS-128"
2006-12-17,1,1,GM/SS-064
2006-12-18,1,1,GM/SS-167
2006-12-19,2,2,"GM/SS-070, GM/SS-143"
2006-12-23,4,4,"GM/ES-028, GM/ES-058, GM/SS-126, GM/SS-171"
2006-12-26,2,2,"GM/ES-060, GM/SS-070"
2006-12-27,4,4,"GM/ES-049, GM/ES-053, GM/SS-087, GM/SS-133"
2006-12-28,1,1,GM/ES-021
2006-12-30,1,1,GM/CS-105
2007-01-02,2,2,"GM/SS-056, GM/WS-263"
2007-01-04,1,1,GM/SS-065
2007-01-05,3,3,"GM/SS-042, GM/SS-062, GM/WS-303"
2007-01-07,2,2,"GM/WS-225, GM/WS-250"
2007-01-09,1,1,GM/SS-280
2007-01-16,2,2,"GM/CS-055, GM/CS-071"
2007-01-18,1,1,GM/WS-293
2007-01-20,1,1,GM/CS-101
2007-01-21,2,2,"GM/SS-064, GM/SS-093"
2007-01-22,1,1,GM/CS-093
2007-01-23,2,2,"GM/SS-167, GM/SS-254"
2007-01-28,1,1,GM/SS-212
2007-01-29,4,4,"GM/SS-123, GM/SS-165, GM/SS-225, GM/WS-249"
2007-01-30,2,2,"GM/SS-013, GM/SS-081"
2007-01-31,3,3,"GM/SS-121, GM/SS-148, GM/SS-278"
2007-02-01,4,4,"GM/SS-027, GM/SS-040, GM/SS-046, GM/SS-158"
2007-02-02,2,2,"GM/SS-090, GM/SS-112"
2007-02-03,3,3,"GM/CS-091, GM/SS-276, GM/WS-248"
2007-02-04,4,4,"GM/CS-079, GM/SS-094, GM/SS-210, GM/SS-244"
2007-02-07,1,1,GM/SS-145
2007-02-08,1,1,GM/SS-214
2007-02-11,1,1,GM/SS-128
2007-02-17,6,5,"GM/ES-016, GM/SS-058, GM/SS-154, GM/SS-171, GM/SS-198"
2007-02-18,4,4,"GM/SS-056, GM/SS-118, GM/SS-123, GM/SS-136"
2007-02-21,1,1,GM/SS-140
2007-02-25,4,4,"GM/SS-038, GM/SS-042, GM/SS-052, GM/WS-302"
2007-02-26,3,3,"GM/NS-082, GM/WS-242, GM/WS-279"
2007-03-02,3,3,"GM/CS-035, GM/CS-092, GM/NS-147"
2007-03-03,3,3,"GM/CS-070, GM/CS-086, GM/SS-143"
2007-03-06,2,2,"GM/CS-095, GM/WS-271"
2007-03-07,2,2,"GM/WS-247, GM/WS-277"
2007-03-10,1,1,GM/SS-158
2007-03-11,1,1,GM/SS-118
2007-03-12,2,2,"GM/SS-094, GM/WS-296"
2007-03-13,1,1,GM/WS-304
2007-03-14,2,2,"GM/SS-063, GM/SS-084"
2007-03-20,1,1,GM/CS-050
2007-03-22,3,3,"GM/SS-098, GM/SS-126, GM/WS-032"
2007-03-23,1,1,GM/CS-021
2007-03-24,5,5,"GM/ES-047, GM/ES-060, GM/WS-001, GM/WS-241, GM/WS-246"
2007-03-25,4,3,"GM/SS-029, GM/SS-145, GM/WS-206"
2007-03-27,3,3,"GM/SS-144, GM/WS-065, GM/WS-071"
2007-03-28,2,2,"GM/SS-219, GM/SS-236"
2007-03-31,4,4,"GM/ES-046, GM/ES-055, GM/WS-055, GM/WS-113"
2007-04-01,6,5,"GM/CS-012, GM/CS-044, GM/SS-128, GM/SS-165, GM/SS-239"
2007-04-02,4,4,"GM/SS-058, GM/SS-129, GM/SS-199, GM/SS-220"
2007-04-05,1,1,GM/SS-199
2007-04-06,4,3,"GM/CS-048, GM/CS-076, GM/SS-008"
2007-04-07,3,2,"GM/SS-195, GM/WS-191"
2007-04-08,4,4,"GM/SS-001, GM/SS-002, GM/SS-005, GM/SS-009"
2007-04-09,6,4,"GM/SS-148, GM/SS-182, GM/SS-214, GM/SS-225"
2007-04-10,3,2,"GM/SS-029, GM/WS-305"
2007-04-11,1,1,GM/WS-339
2007-04-12,1,1,GM/WS-146
2007-04-14,7,7,"GM/ES-042, GM/SS-045, GM/SS-175, GM/SS-184, GM/SS-282, GM/WS-036, GM/WS-060"
2007-04-15,2,2,"GM/SS-174, GM/WS-256"
2007-04-17,1,1,GM/SI-115
2007-04-18,2,1,GM/SS-282
2007-04-22,2,2,"GM/CS-043, GM/SS-144"
2007-04-28,5,5,"GM/CS-049, GM/SS-066, GM/SS-174, GM/WS-092, GM/WS-102"
2007-04-29,4,4,"GM/CS-112, GM/SS-037, GM/WS-035, GM/WS-056"
2007-04-30,1,1,GM/SS-128
2007-05-02,1,1,GM/SS-194
2007-05-03,2,2,"GM/ES-074, GM/SS-254"
2007-05-04,2,2,"GM/ES-008, GM/WS-020"
2007-05-05,9,9,"GM/SS-028, GM/SS-205, GM/SS-217, GM/WS-005, GM/WS-017, GM/WS-019, GM/WS-037, GM/WS-058, GM/WS-140"
2007-05-06,1,1,GM/SS-120
2007-05-07,1,1,GM/SI-071
2007-05-12,1,1,GM/WS-016
2007-05-13,5,5,"GM/SS-056, GM/SS-169, GM/SS-190, GM/WS-095, GM/WS-103"
2007-05-14,1,1,GM/SS-049
2007-05-15,2,2,"GM/NS-052, GM/NS-103"
2007-05-16,3,3,"GM/SI-081, GM/SS-001, GM/SS-002"
2007-05-17,1,1,GM/NS-023
2007-05-22,1,1,GM/SS-234
2007-05-25,3,2,"GM/CS-109, GM/SI-053"
2007-05-26,6,5,"GM/SI-013, GM/SI-018, GM/SI-022, GM/SI-045, GM/WS-106"
2007-05-27,7,5,"GM/CS-096, GM/CS-105, GM/SI-148, GM/SI-149, GM/WS-234"
2007-05-28,5,5,"GM/CS-007, GM/CS-013, GM/SS-059, GM/SS-126, GM/SS-146"
2007-05-29,2,2,"GM/ES-085, GM/WS-268"
2007-05-30,3,3,"GM/SI-157, GM/SI-160, GM/SI-171"
2007-05-31,4,4,"GM/SI-195, GM/SI-197, GM/SI-219, GM/SS-014"
2007-06-01,5,4,"GM/SI-188, GM/SS-165, GM/WS-066, GM/WS-147"
2007-06-09,4,4,"GM/SS-001, GM/SS-041, GM/SS-111, GM/SS-177"
2007-06-10,2,2,"GM/SS-172, GM/WS-010"
2007-06-11,4,4,"GM/SI-108, GM/SS-216, GM/WS-075, GM/WS-080"
2007-06-12,2,2,"GM/SI-163, GM/SI-172"
2007-06-14,1,1,GM/SI-205
2007-06-16,2,1,GM/SS-208
2007-06-17,4,3,"GM/SS-052, GM/WS-079, GM/WS-096"
2007-06-18,4,3,"GM/SS-133, GM/SS-164, GM/WS-341"
2007-06-19,5,3,"GM/SI-021, GM/SS-167, GM/SS-171"
2007-06-20,2,1,GM/SS-029
2007-06-21,2,1,GM/SS-144
2007-06-22,2,1,GM/SS-146
2007-06-23,1,1,GM/ES-078
2007-06-24,1,1,GM/SS-216
2007-06-25,2,2,"GM/SS-154, GM/SS-175"
2007-06-26,3,3,"GM/ES-053, GM/ES-054, GM/SS-168"
2007-06-27,1,1,GM/SS-198
2007-06-29,1,1,GM/SS-011
2007-06-30,2,2,"GM/ES-050, GM/ES-067"
2007-07-01,2,2,"GM/SS-171, GM/SS-187"
2007-07-02,1,1,GM/SS-120
2007-07-03,1,1,GM/WS-339
2007-07-07,2,2,"GM/SS-164, GM/SS-275"
2007-07-08,3,3,"GM/CS-001, GM/SS-179, GM/SS-277"
2007-07-11,1,1,GM/SS-242
2007-07-13,1,1,GM/WS-281
2007-07-15,8,8,"GM/SS-001, GM/SS-002, GM/SS-008, GM/SS-010, GM/SS-048, GM/SS-208, GM/SS-219, GM/SS-259"
2007-07-17,1,1,GM/WS-225
2007-07-19,1,1,GM/WS-336
2007-07-20,2,2,"GM/SS-196, GM/WS-044"
2007-07-21,5,5,"GM/SI-084, GM/SS-049, GM/SS-064, GM/SS-262, GM/WS-180"
2007-07-24,3,3,"GM/SS-129, GM/SS-168, GM/WS-312"
2007-07-28,5,4,"GM/CS-086, GM/SS-158, GM/SS-227, GM/SS-264"
2007-07-29,7,6,"GM/CS-091, GM/SS-122, GM/SS-140, GM/SS-145, GM/SS-234, GM/WS-146"
2007-07-30,5,4,"GM/SS-015, GM/SS-029, GM/SS-039, GM/WS-305"
2007-07-31,1,1,GM/SI-093
2007-08-02,3,3,"GM/CS-123, GM/SI-084, GM/SS-017"
2007-08-04,3,3,"GM/CS-008, GM/CS-025, GM/SS-030"
2007-08-09,1,1,GM/SS-016
2007-08-10,1,1,GM/CS-039
2007-08-11,1,1,GM/CS-057
2007-08-12,2,2,"GM/WS-001, GM/WS-175"
2007-08-14,3,3,"GM/ES-012, GM/ES-035, GM/SI-025"
2007-08-15,1,1,GM/CS-001
2007-08-17,2,2,"GM/SS-002, GM/WS-003"
2007-08-19,5,3,"GM/SS-131, GM/WS-049, GM/WS-087"
2007-08-21,5,4,"GM/SS-056, GM/WS-029, GM/WS-042, GM/WS-057"
2007-08-22,4,3,"GM/SS-123, GM/WS-037, GM/WS-058"
2007-08-23,5,3,"GM/CS-015, GM/SS-064, GM/SS-184"
2007-08-25,1,1,GM/CS-085
2007-08-26,9,8,"GM/CS-003, GM/CS-008, GM/CS-009, GM/CS-029, GM/CS-080, GM/ES-010, GM/SS-074, GM/SS-082"
2007-08-28,2,1,GM/SS-280
2007-08-30,2,1,GM/CS-108
2007-08-31,2,2,"GM/SS-192, GM/SS-235"
2007-09-01,1,1,GM/SS-195
2007-09-02,1,1,GM/CS-017
2007-09-04,1,1,GM/SS-059
2007-09-08,5,5,"GM/CS-006, GM/CS-018, GM/ES-006, GM/SS-130, GM/SS-254"
2007-09-09,6,6,"GM/CS-005, GM/CS-080, GM/SS-013, GM/SS-075, GM/SS-095, GM/SS-112"
2007-09-11,1,1,GM/SS-234
2007-09-15,1,1,GM/SS-028
2007-09-16,1,1,GM/WS-343
2007-09-17,1,1,GM/WS-339
2007-09-19,2,2,"GM/SS-197, GM/WS-294"
2007-09-21,1,1,GM/WS-347
2007-09-22,1,1,GM/SS-239
2007-09-26,2,2,"GM/SS-163, GM/WS-007"
2007-09-27,2,2,"GM/SS-269, GM/WS-002"
2007-09-28,2,2,"GM/WS-001, GM/WS-011"
2007-09-29,3,3,"GM/SS-079, GM/SS-267, GM/WS-001"
2007-09-30,3,3,"GM/CS-010, GM/CS-041, GM/ES-009"
2007-10-01,1,1,GM/WS-111
2007-10-03,1,1,GM/WS-292
2007-10-06,6,6,"GM/ES-008, GM/SS-096, GM/SS-170, GM/SS-182, GM/SS-225, GM/SS-245"
2007-10-07,4,3,"GM/CS-002, GM/ES-033, GM/SS-126"
2007-10-11,4,2,"GM/SS-118, GM/SS-136"
2007-10-12,2,1,GM/SS-120
2007-10-13,4,3,"GM/SS-026, GM/SS-036, GM/SS-209"
2007-10-14,4,2,"GM/SS-100, GM/SS-142"
2007-10-15,2,1,GM/SS-174
2007-10-19,1,1,GM/ES-077
2007-10-20,5,5,"GM/SS-048, GM/SS-197, GM/SS-263, GM/WS-023, GM/WS-031"
2007-10-21,1,1,GM/SS-037
2007-10-25,1,1,GM/SS-161
2007-10-28,3,3,"GM/SI-084, GM/SS-059, GM/SS-212"
2007-10-30,1,1,GM/SI-093
2007-11-03,6,6,"GM/SS-023, GM/SS-031, GM/SS-210, GM/SS-244, GM/WS-074, GM/WS-200"
2007-11-04,4,4,"GM/CS-010, GM/CS-082, GM/SS-132, GM/SS-146"
2007-11-09,1,1,GM/SS-199
2007-11-11,2,2,"GM/SS-083, GM/WS-072"
2007-11-18,2,2,"GM/SS-052, GM/SS-077"
2007-11-28,1,1,GM/SS-272
2007-11-29,4,4,"GM/CS-112, GM/SS-196, GM/SS-249, GM/SS-254"
2007-12-01,1,1,GM/SS-125
2007-12-02,1,1,GM/WS-189
2007-12-09,1,1,GM/SS-167
2007-12-10,3,3,"GM/SS-015, GM/SS-177, GM/SS-195"
2007-12-11,3,3,"GM/SS-054, GM/SS-068, GM/SS-080"
2007-12-13,1,1,GM/SS-225
2007-12-15,2,2,"GM/ES-021, GM/ES-051"
2007-12-16,2,2,"GM/ES-027, GM/WS-190"
2007-12-21,5,5,"GM/CS-012, GM/CS-044, GM/CS-103, GM/SS-104, GM/SS-105"
2007-12-26,1,1,GM/ES-061
2007-12-30,2,2,"GM/ES-061, GM/WS-173"
2008-01-01,1,1,GM/WS-263
2008-01-02,1,1,GM/SS-163
2008-01-06,5,4,"GM/CS-079, GM/ES-061, GM/SS-133, GM/SS-282"
2008-01-12,9,9,"GM/CS-106, GM/SS-054, GM/SS-068, GM/SS-080, GM/SS-158, GM/SS-214, GM/SS-253, GM/WS-173, GM/WS-261"
2008-01-14,1,1,GM/CS-088
2008-01-19,2,1,GM/ES-014
2008-01-20,4,4,"GM/CS-117, GM/SS-049, GM/SS-077, GM/SS-129"
2008-01-23,1,1,GM/CS-012
2008-01-27,1,1,GM/SS-216
2008-01-28,1,1,GM/SS-123
2008-01-29,3,2,"GM/WS-293, GM/WS-339"
2008-01-30,3,3,"GM/SI-051, GM/SI-158, GM/WS-303"
2008-02-02,1,1,GM/SS-066
2008-02-03,1,1,GM/WS-271
2008-02-05,1,1,GM/ES-051
2008-02-09,4,3,"GM/ES-036, GM/ES-078, GM/SS-015"
2008-02-10,4,4,"GM/CS-050, GM/SS-019, GM/SS-163, GM/WS-303"
2008-02-12,2,2,"GM/WS-271, GM/WS-277"
2008-02-13,2,2,"GM/SS-115, GM/SS-162"
2008-02-14,1,1,GM/SS-062
2008-02-15,1,1,GM/SS-103
2008-02-16,5,5,"GM/CS-053, GM/CS-078, GM/CS-083, GM/SS-211, GM/SS-212"
2008-02-17,4,4,"GM/SS-056, GM/SS-090, GM/SS-123, GM/WS-274"
2008-02-24,4,3,"GM/NS-107, GM/SS-064, GM/SS-087"
2008-02-27,1,1,GM/NS-143
2008-02-28,1,1,GM/WS-020
2008-03-01,1,1,GM/CS-070
2008-03-02,2,2,"GM/SS-094, GM/WS-302"
2008-03-03,1,1,GM/SS-254
2008-03-04,1,1,GM/SS-085
2008-03-07,2,2,"GM/ES-038, GM/ES-041"
2008-03-09,4,4,"GM/ES-057, GM/SS-128, GM/SS-143, GM/SS-221"
2008-03-12,1,1,GM/ES-030
2008-03-15,4,4,"GM/CS-073, GM/CS-085, GM/SS-081, GM/SS-236"
2008-03-16,1,1,GM/WS-165
2008-03-18,2,2,"GM/WS-036, GM/WS-060"
2008-03-22,2,2,"GM/CS-089, GM/SS-129"
2008-03-23,3,3,"GM/NS-050, GM/SS-047, GM/WS-305"
2008-03-24,1,1,GM/SS-161
2008-03-29,2,2,"GM/CS-092, GM/SS-127"
2008-03-30,1,1,GM/SS-169
2008-04-01,1,1,GM/ES-052
2008-04-02,2,2,"GM/ES-066, GM/SS-165"
2008-04-03,1,1,GM/ES-086
2008-04-05,1,1,GM/CS-095
2008-04-06,2,2,"GM/ES-074, GM/SS-064"
2008-04-09,1,1,GM/CS-120
2008-04-12,3,2,"GM/SS-254, GM/WS-146"
2008-04-13,4,3,"GM/SS-119, GM/SS-129, GM/WS-078"
2008-04-14,3,2,"GM/SS-023, GM/SS-064"
2008-04-15,3,2,"GM/SS-011, GM/SS-172"
2008-04-16,4,3,"GM/SS-059, GM/WS-095, GM/WS-103"
2008-04-17,3,2,"GM/CS-005, GM/SS-058"
2008-04-18,2,1,GM/SS-134
2008-04-19,8,7,"GM/CS-111, GM/SS-011, GM/SS-064, GM/SS-102, GM/SS-165, GM/WS-125, GM/WS-247"
2008-04-20,4,4,"GM/SS-036, GM/WS-074, GM/WS-200, GM/WS-316"
2008-04-21,1,1,GM/SS-174
2008-04-22,1,1,GM/SS-182
2008-04-23,2,2,"GM/SS-209, GM/WS-265"
2008-04-25,1,1,GM/WS-290
2008-04-26,2,2,"GM/ES-056, GM/ES-063"
2008-04-27,7,6,"GM/SI-003, GM/SI-006, GM/SI-034, GM/SI-043, GM/SI-123, GM/WS-032"
2008-04-29,2,2,"GM/SI-055, GM/SI-061"
2008-05-01,1,1,GM/SI-031
2008-05-02,2,2,"GM/CS-111, GM/SI-067"
2008-05-06,2,2,"GM/ES-032, GM/WS-341"
2008-05-07,1,1,GM/SS-120
2008-05-10,2,2,"GM/WS-079, GM/WS-096"
2008-05-11,3,3,"GM/SS-034, GM/WS-083, GM/WS-220"
2008-05-12,1,1,GM/CS-043
2008-05-13,1,1,GM/SS-197
2008-05-14,1,1,GM/SS-254
2008-05-16,1,1,GM/ES-080
2008-05-17,1,1,GM/CS-042
2008-05-18,4,4,"GM/ES-072, GM/NS-020, GM/NS-108, GM/SS-060"
2008-05-19,1,1,GM/NS-026
2008-05-20,1,1,GM/NS-060
2008-05-21,4,4,"GM/NS-042, GM/SI-045, GM/SI-065, GM/SI-094"
2008-05-22,1,1,GM/NS-004
2008-05-24,10,10,"GM/SI-013, GM/SI-018, GM/SI-022, GM/SI-045, GM/SS-013, GM/SS-128, GM/SS-143, GM/WS-147, GM/WS-166, GM/WS-198"
2008-05-25,4,3,"GM/SI-053, GM/SS-172, GM/SS-220"
2008-05-26,6,6,"GM/CS-022, GM/CS-028, GM/CS-078, GM/SS-039, GM/WS-042, GM/WS-057"
2008-05-28,3,3,"GM/SS-211, GM/SS-212, GM/SS-214"
2008-05-29,2,2,"GM/SS-125, GM/SS-171"
2008-05-31,3,3,"GM/CS-008, GM/CS-025, GM/CS-056"
2008-06-01,2,2,"GM/SS-256, GM/WS-040"
2008-06-03,1,1,GM/WS-312
2008-06-06,1,1,GM/WS-034
2008-06-07,5,5,"GM/CS-052, GM/SS-224, GM/SS-228, GM/WS-051, GM/WS-085"
2008-06-08,3,3,"GM/CS-086, GM/SS-145, GM/WS-249"
2008-06-14,3,3,"GM/SS-011, GM/SS-239, GM/WS-061"
2008-06-15,4,4,"GM/NS-017, GM/NS-068, GM/SS-023, GM/SS-282"
2008-06-21,2,2,"GM/ES-001, GM/SS-024"
2008-06-23,3,3,"GM/SS-001, GM/SS-002, GM/WS-098"
2008-06-24,2,2,"GM/CS-043, GM/ES-002"
2008-06-26,1,1,GM/WS-297
2008-06-28,2,2,"GM/SS-066, GM/WS-106"
2008-07-04,2,2,"GM/SS-191, GM/SS-280"
2008-07-05,1,1,GM/SS-281
2008-07-06,1,1,GM/SS-060
2008-07-08,1,1,GM/WS-002
2008-07-11,1,1,GM/SS-023
2008-07-12,4,2,"GM/SS-062, GM/WS-022"
2008-07-13,2,2,"GM/SS-059, GM/WS-020"
2008-07-14,1,1,GM/CS-015
2008-07-16,1,1,GM/ES-027
2008-07-21,2,1,GM/SS-011
2008-07-24,3,3,"GM/WS-001, GM/WS-003, GM/WS-336"
2008-07-26,6,5,"GM/ES-002, GM/SS-018, GM/WS-037, GM/WS-058, GM/WS-198"
2008-07-27,5,5,"GM/CS-012, GM/CS-044, GM/WS-001, GM/WS-023, GM/WS-031"
2008-07-28,1,1,GM/SI-209
2008-07-29,1,1,GM/SI-184
2008-08-01,1,1,GM/SS-037
2008-08-02,3,3,"GM/CS-001, GM/SI-209, GM/SS-090"
2008-08-04,4,3,"GM/SI-211, GM/SS-239, GM/WS-001"
2008-08-05,3,3,"GM/SI-207, GM/SS-064, GM/WS-293"
2008-08-06,1,1,GM/SS-263
2008-08-07,2,1,GM/WS-339
2008-08-08,3,2,"GM/SI-180, GM/SS-064"
2008-08-10,1,1,GM/SS-013
2008-08-16,2,2,"GM/ES-029, GM/WS-106"
2008-08-17,3,2,"GM/SS-208, GM/WS-294"
2008-08-18,1,1,GM/WS-337
2008-08-19,1,1,GM/WS-090
2008-08-20,1,1,GM/NS-005
2008-08-22,1,1,GM/WS-001
2008-08-23,1,1,GM/ES-009
2008-08-24,2,2,"GM/SS-095, GM/WS-346"
2008-08-26,1,1,GM/SS-129
2008-08-28,2,1,GM/SS-274
2008-08-29,2,1,GM/SS-205
